simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,2,1580220612,11.1447,900,30,0.004362,0.0039133,0.062646,0.39362,0.31154,0.31115,1.955,0.091373,0.57341,1.2421,0.070214,1.2427,1.652,0.033333,0.433,0.22736,0.10504,0.27075,0.11264,0.26761,0.11067,
0,2,4268381819,11.1466,900,30,0.0039446,0.0035516,0.056855,0.35723,0.30206,0.30169,1.8956,0.07836,0.49175,0.81631,0.057137,0.81638,1.1226,0.033333,0.45243,0.27132,0.13465,0.29006,0.1282,0.3087,0.12795,
0,3,726469383,10.488,600,24,0.004513,0.0041004,0.06564,0.41243,0.33468,0.33427,2.1003,0.084026,0.5273,1.378,0.064582,1.3785,1.5907,0.041667,0.58465,0.20842,0.085062,0.21619,0.085069,0.18866,0.085212,
0,3,3655092795,10.495,600,24,0.0033344,0.0036594,0.058582,0.36808,0.33178,0.33137,2.0821,0.091878,0.57658,1.4848,0.083661,1.4854,1.9705,0.041667,0.5227,0.27479,0.11763,0.24452,0.10784,0.30529,0.14367,
0,2,3918778055,9.9054,300,17,0.017907,0.0062561,0.10015,0.62926,0.39978,0.39929,2.5088,0.087405,0.54851,1.6641,0.082421,1.6643,2.0515,0.058824,0.53465,0.32193,0.11256,0.36714,0.12408,0.35747,0.10327,
4,2,2403317139,11.4153,600,24,0.0012274,0.013133,0.02364,0.44877,0.41299,0.20871,1.4751,0.28077,0.30985,5.0639,0.043722,5.0642,3.9041,0.041667,0.46862,0.14057,0.066078,0.16624,0.071353,0.14343,0.072656,
0,2,1938333666,10.5085,600,24,0.0038464,0.0036982,0.059202,0.37198,0.30114,0.30077,1.8898,0.081761,0.51309,1.4285,0.095584,1.4287,1.9452,0.041667,0.50768,0.28596,0.12934,0.34297,0.1167,0.33233,0.13672,
0,3,527749955,11.1213,900,30,0.0057453,0.0040294,0.064505,0.4053,0.30854,0.30816,1.9362,0.096713,0.60692,1.3584,0.069892,1.3588,1.8857,0.033333,0.45577,0.22378,0.086658,0.23163,0.091792,0.25562,0.085009,
0,2,3089337862,10.4907,600,24,0.0057026,0.0038703,0.061958,0.38929,0.32495,0.32455,2.0392,0.085158,0.53441,1.3375,0.060108,1.3379,1.5751,0.041667,0.40174,0.19785,0.090058,0.21548,0.083948,0.20892,0.091256,
0,2,3923620912,11.107,900,30,0.0047402,0.0042489,0.068017,0.42737,0.31458,0.31419,1.9741,0.085564,0.53695,1.3125,0.078704,1.3126,1.7589,0.033333,0.46725,0.23399,0.12533,0.27726,0.12041,0.24509,0.12417,
0,3,1386302059,9.7942,300,17,0.01256,0.0057126,0.09145,0.5746,0.39375,0.39327,2.471,0.13151,0.82528,1.7233,0.10536,1.7241,2.3339,0.058824,0.73244,0.33733,0.12833,0.40737,0.11264,0.33826,0.13099,
0,3,2893643210,9.7764,300,17,0.025646,0.0056226,0.090008,0.56554,0.36274,0.36229,2.2764,0.088339,0.55437,1.4099,0.10648,1.41,2.178,0.058824,0.61367,0.39097,0.12122,0.44757,0.11276,0.46495,0.12639,
0,2,531251282,10.6095,600,24,0.019456,0.0051118,0.081831,0.51416,0.39156,0.39108,2.4572,0.12141,0.76189,1.4715,0.12745,1.4716,2.1139,0.041667,0.52196,0.37331,0.15914,0.37062,0.1578,0.52955,0.18462,
0,3,1835229398,11.0914,900,30,0.002634,0.0039589,0.063376,0.39821,0.30678,0.30641,1.9252,0.089601,0.56229,0.90661,0.05148,0.90675,1.0623,0.033333,0.52249,0.23577,0.10251,0.21942,0.10626,0.28783,0.11477,
0,3,934092482,11.0706,900,30,0.0026012,0.0030729,0.049192,0.30908,0.28064,0.28029,1.7611,0.069533,0.43635,1.376,0.062916,1.3761,1.5874,0.033333,0.54395,0.22146,0.092663,0.24195,0.092715,0.25163,0.091012,
0,2,1984215287,11.1262,900,30,0.003836,0.0035897,0.057466,0.36107,0.31054,0.31016,1.9488,0.083658,0.52499,1.2131,0.064448,1.2136,1.437,0.033333,0.39365,0.22318,0.10978,0.24078,0.11576,0.24628,0.099378,
0,3,3613123289,9.7319,300,17,0.0042232,0.0050082,0.080173,0.50374,0.36377,0.36332,2.2828,0.09926,0.6229,1.3917,0.0616,1.3921,1.4565,0.058824,0.6055,0.31651,0.093498,0.31894,0.092149,0.35573,0.075182,
4,2,4162329833,12.2104,900,30,0.028981,0.064425,0.11597,0.36086,0.5049,0.25515,1.3982,0.55516,0.61266,4.9286,0.049465,4.9288,3.7264,0.033333,0.4763,0.14615,0.069654,0.16776,0.075504,0.16838,0.063957,
0,2,3887485219,11.1497,900,30,0.0073638,0.0031834,0.050961,0.3202,0.29812,0.29775,1.8708,0.0849,0.53279,1.275,0.070577,1.2754,1.609,0.033333,0.49347,0.21264,0.099469,0.26048,0.10516,0.24511,0.091311,
1,1,1133360918,12.7763,300,17,0.0004677,0.027677,0.049588,0.58273,0.73671,0.26295,1.7918,0.36548,0.31546,1.8591,0.11053,1.8593,2.0516,0.058824,0.71193,0.11065,0.055838,0.11196,0.047654,0.099051,0.057109,
0,3,2270363075,10.4972,600,24,0.0018348,0.0042906,0.068686,0.43157,0.33131,0.3309,2.0791,0.089155,0.55949,1.7919,0.082048,1.7922,2.0856,0.041667,0.5508,0.28848,0.10527,0.27429,0.083374,0.40645,0.088142,
0,3,1783903534,10.4845,600,24,0.0026725,0.0045896,0.073473,0.46164,0.33562,0.33521,2.1062,0.088851,0.55758,1.5663,0.060138,1.5664,1.6701,0.041667,0.54817,0.18031,0.070768,0.20683,0.07872,0.18606,0.072342,
0,3,184723083,9.7615,300,17,0.012929,0.0065727,0.10522,0.66111,0.4126,0.41209,2.5893,0.13233,0.83042,2.0608,0.098646,2.0613,2.5106,0.058824,0.55442,0.32798,0.10591,0.27023,0.084701,0.30857,0.10588,
0,2,1723237852,11.3132,900,30,0.0039785,0.003532,0.056542,0.35526,0.29336,0.293,1.8409,0.084888,0.53271,0.68524,0.10301,0.68543,1.3347,0.033333,0.56673,0.40605,0.19661,0.41947,0.19589,0.47176,0.22829,
0,3,965047231,10.5356,600,24,0.0047958,0.0044694,0.071548,0.44955,0.35256,0.35212,2.2125,0.11584,0.72695,1.3851,0.061787,1.3855,1.8593,0.041667,0.48254,0.25703,0.10411,0.26143,0.087049,0.28757,0.091591,
0,3,2654967873,9.7377,300,17,0.0098949,0.0061076,0.097773,0.61432,0.38994,0.38946,2.447,0.09301,0.58368,2.0955,0.075368,2.0959,2.1624,0.058824,0.5711,0.2265,0.072856,0.24038,0.078721,0.24694,0.094448,
4,3,1838300630,10.7162,300,17,0.056984,0.08122,0.1462,0.70792,0.70683,0.3572,2.1227,0.38512,0.42502,101.3628,0.16371,101.363,42.955,0.058824,0.59326,0.061794,0.024866,0.093834,0.041123,0.075734,0.021172,
1,1,1541351657,12.8354,300,17,0.0039013,0.025339,0.045398,0.46017,0.71069,0.25366,1.8222,0.33003,0.28487,7.4611,0.039514,7.4613,3.3667,0.058824,0.54368,0.35745,0.15136,0.36636,0.15623,0.4917,0.15071,
1,1,1739878460,12.7792,300,17,0.022783,0.057478,0.10298,0.46258,0.69996,0.24983,1.5444,0.46054,0.39751,10.1082,0.076337,10.1086,5.7853,0.058824,0.59502,0.17583,0.084701,0.23571,0.087452,0.20113,0.086553,
0,3,1827606221,11.1212,900,30,0.0039336,0.0033742,0.054016,0.33939,0.29074,0.29038,1.8245,0.073156,0.45909,1.1823,0.056285,1.1828,1.5256,0.033333,0.47515,0.21844,0.099121,0.23059,0.093563,0.23819,0.0972,
0,3,3782476535,11.0897,900,30,0.0019621,0.0035402,0.056673,0.35609,0.28152,0.28117,1.7667,0.080205,0.50333,1.3061,0.058324,1.3064,1.6464,0.033333,0.48697,0.22258,0.088153,0.21205,0.088991,0.28761,0.10359,
1,1,2866568311,13.4885,600,24,0.011945,0.037108,0.066486,0.63106,0.65723,0.23458,1.6756,0.44023,0.37998,1.8753,0.062851,1.8756,1.7299,0.041667,0.62507,0.084372,0.041999,0.095208,0.043535,0.092322,0.048562,
0,3,1097796103,10.0367,300,17,0.017289,0.0066845,0.10701,0.67235,0.42105,0.42053,2.6423,0.10415,0.65358,1.8523,0.092222,1.8525,2.2001,0.058824,0.64,0.33093,0.093317,0.38407,0.093903,0.36315,0.095992,
0,3,254716030,10.6385,600,24,0.002333,0.0033001,0.05283,0.33194,0.30705,0.30667,1.9269,0.10624,0.6667,1.4353,0.072576,1.4361,2.0444,0.041667,0.5435,0.26297,0.10014,0.27075,0.10348,0.29524,0.096105,
0,3,2108848012,10.6384,600,24,0.0034397,0.0047036,0.075297,0.47311,0.33941,0.33899,2.13,0.090172,0.56587,1.7735,0.069057,1.7738,1.8733,0.041667,0.51173,0.21341,0.089135,0.21967,0.091357,0.2611,0.085063,
0,3,3201629306,11.3189,900,30,0.0066249,0.0035105,0.056198,0.3531,0.29477,0.29441,1.8498,0.069983,0.43918,1.2089,0.069092,1.2093,1.4873,0.033333,0.54208,0.25731,0.11504,0.26275,0.10618,0.31938,0.12392,
4,3,907642669,11.6751,600,24,0.0041576,0.014128,0.02543,0.40171,0.4352,0.21993,1.503,0.26219,0.28935,1.2456,0.059806,1.2457,1.5316,0.041667,0.58918,0.43925,0.15437,0.43653,0.15716,0.56134,0.1672,
1,1,1390673751,13.6895,600,24,0.01611,0.039569,0.070894,0.46798,0.73809,0.26344,1.6572,0.3572,0.30831,14.5257,0.085414,14.5258,7.4689,0.041667,0.45782,0.12669,0.061993,0.12896,0.06319,0.13066,0.053503,
1,1,3355470271,13.6737,600,24,0.003639,0.01495,0.026786,0.36073,0.53413,0.19064,1.2864,0.25073,0.21641,10.0507,0.049769,10.0509,4.8389,0.041667,0.4706,0.39412,0.17921,0.40637,0.17978,0.53134,0.17018,
1,1,1898247898,12.8934,300,17,0.013233,0.057264,0.1026,0.72773,0.8406,0.30002,1.859,0.40754,0.35177,15.3197,0.086808,15.3202,7.3206,0.058824,0.56859,0.34488,0.1979,0.43118,0.18709,0.42792,0.18609,
1,1,206092464,12.8944,300,17,0.0056642,0.027648,0.049537,0.69887,0.77859,0.27789,1.9957,0.34454,0.29739,1.1582,0.089368,1.1587,1.7586,0.058824,0.74627,0.1182,0.051827,0.13829,0.051602,0.15443,0.048926,
1,1,2920330774,14.3098,900,30,0.0045851,0.011187,0.020043,0.24172,0.49079,0.17517,1.2289,0.2427,0.20949,5.669,0.027838,5.6693,2.624,0.033333,0.47563,0.37581,0.20965,0.38903,0.19403,0.49029,0.22036,
0,3,2725083819,10.7167,600,24,0.0012019,0.0039689,0.063536,0.39921,0.31832,0.31793,1.9976,0.082688,0.51891,2.206,0.06986,2.2066,2.0189,0.041667,0.53115,0.18779,0.070977,0.19772,0.069709,0.21205,0.071126,
0,3,2316821865,11.2788,900,30,0.0024514,0.0031261,0.050043,0.31443,0.28874,0.28839,1.812,0.080948,0.50799,0.77838,0.07442,0.77866,1.2136,0.033333,0.55158,0.33062,0.15512,0.33711,0.15318,0.38951,0.15451,
0,3,3094318428,11.1895,900,30,0.0026447,0.0032891,0.052654,0.33083,0.2839,0.28355,1.7816,0.071975,0.45168,1.4399,0.061325,1.4402,1.5127,0.033333,0.45289,0.19063,0.082442,0.19634,0.081069,0.19692,0.070991,
1,1,2123706,12.8763,300,17,0.015912,0.05147,0.092216,0.54495,0.85682,0.30581,1.9185,0.43976,0.37958,14.1215,0.074105,14.1219,6.7404,0.058824,0.494,0.16818,0.071347,0.21086,0.098266,0.19152,0.05998,
4,3,1178096712,12.2153,900,30,0.021352,0.039208,0.070575,0.4217,0.55509,0.28052,1.6517,0.34438,0.38005,16.1383,0.09366,16.1386,10.3674,0.033333,0.61283,0.13851,0.053728,0.13081,0.053359,0.18293,0.054639,
1,1,4283402651,14.3502,900,30,0.002134,0.016104,0.028853,0.2137,0.49895,0.17808,1.184,0.26548,0.22915,6.5421,0.034371,6.5424,3.1615,0.033333,0.42051,0.16914,0.11088,0.17271,0.10225,0.19058,0.10532,
1,1,2769638680,14.3428,900,30,0.001208,0.0086599,0.015516,0.19528,0.47798,0.1706,1.1834,0.22165,0.19132,2.187,0.018501,2.1871,1.344,0.033333,0.50621,0.095364,0.048337,0.11452,0.050791,0.13696,0.055469,
1,1,2084808760,13.6522,600,24,0.0056939,0.026366,0.047238,0.38189,0.57042,0.20359,1.3942,0.35808,0.30907,4.4184,0.027841,4.4186,2.2627,0.041667,0.51191,0.10661,0.059348,0.13182,0.061993,0.14058,0.049445,
1,1,440596451,13.6472,600,24,0.0022662,0.024304,0.043544,0.45622,0.67046,0.2393,1.5902,0.31806,0.27453,0.57794,0.11869,0.57807,1.2709,0.041667,0.70309,0.13225,0.062222,0.12681,0.060555,0.15681,0.057341,
1,2,2277142869,12.8656,300,17,0.0085182,0.047512,0.085125,0.68707,0.99805,0.35622,2.2914,0.48179,0.41585,17.6672,0.11268,17.6673,10.1528,0.058824,0.56811,0.24629,0.13365,0.31193,0.14631,0.24322,0.1535,
0,3,1108727584,11.392,900,30,0.020423,0.0069087,0.1106,0.6949,0.36994,0.36949,2.3216,0.10332,0.64836,6.6023,0.24519,6.6025,7.7632,0.033333,0.44164,0.14387,0.074239,0.14379,0.080845,0.15777,0.067818,
1,1,80526069,12.9956,300,17,0.012908,0.056023,0.10037,0.43698,0.80529,0.28742,1.6622,0.50175,0.43308,2.7913,0.13324,2.7915,3.6192,0.058824,0.74309,0.099699,0.049154,0.13659,0.055627,0.1154,0.051984,
0,1,506621240,10.2966,300,17,0.022849,0.0066363,0.10624,0.6675,0.4444,0.44386,2.7888,0.12064,0.75705,1.4485,0.097017,1.449,1.8124,0.058824,0.53498,0.34865,0.14839,0.36336,0.13242,0.38641,0.15,
1,1,4289873198,13.08,300,17,0.0096946,0.044717,0.080119,0.50914,0.74446,0.26571,1.661,0.44478,0.38391,19.9159,0.10118,19.9163,9.4724,0.058824,0.49691,0.36149,0.17044,0.4099,0.17129,0.51611,0.19564,
1,1,4010031631,13.7784,600,24,0.0061962,0.016343,0.029281,0.301,0.52889,0.18877,1.3266,0.22391,0.19327,1.2267,0.05148,1.227,1.2951,0.041667,0.62134,0.095074,0.042908,0.11065,0.046288,0.10063,0.03988,
1,2,118177585,13.0476,300,17,0.015787,0.036569,0.065518,0.48098,0.72919,0.26026,1.7227,0.39356,0.3397,7.9806,0.049433,7.981,4.4225,0.058824,0.56895,0.1638,0.070611,0.25084,0.094207,0.18368,0.070243,
1,2,1530280683,13.0659,300,17,0.0029559,0.016013,0.02869,0.67585,0.5777,0.20619,1.5999,0.2591,0.22364,6.3816,0.039328,6.382,3.5322,0.058824,0.54297,0.20462,0.098199,0.17132,0.066294,0.19791,0.06711,
1,1,649630161,14.4496,900,30,0.0013776,0.014341,0.025693,0.38948,0.4825,0.17221,1.2251,0.21755,0.18778,2.5983,0.037559,2.5986,1.9534,0.033333,0.57914,0.096964,0.051764,0.10193,0.050832,0.11536,0.05377,
1,1,4069210854,12.9355,300,17,0.059811,0.1269,0.22735,0.85662,1.0247,0.36573,2.1052,0.64948,0.56059,31.2918,0.25225,31.2922,17.3201,0.058824,0.65401,0.41131,0.15106,0.53355,0.18598,0.55212,0.11009,
1,1,4093398995,14.4122,900,30,0.0078137,0.033629,0.060252,0.35552,0.66538,0.23749,1.4975,0.45384,0.39173,15.3671,0.088166,15.3674,7.5789,0.033333,0.43521,0.12829,0.072404,0.13113,0.074504,0.1301,0.063261,
1,2,2328045936,13.6832,600,24,0.00092117,0.02826,0.050633,0.34654,0.61101,0.21808,1.3841,0.42438,0.3663,13.123,0.084786,13.1231,7.0365,0.041667,0.51592,0.16772,0.070305,0.15841,0.065855,0.23332,0.06169,
0,1,461761072,10.9289,600,24,0.0036297,0.0036703,0.058755,0.36917,0.31283,0.31244,1.9631,0.078887,0.49505,1.275,0.067011,1.2751,1.506,0.041667,0.4541,0.22906,0.099386,0.25554,0.10316,0.27171,0.079099,
1,1,1312972720,13.6886,600,24,0.033407,0.027515,0.049298,0.58628,0.65317,0.23313,1.6626,0.36776,0.31743,10.0371,0.050564,10.0373,4.4958,0.041667,0.50409,0.34189,0.19186,0.37901,0.19809,0.4385,0.19254,
1,1,2437816514,13.7881,600,24,0.017611,0.067391,0.12074,0.66867,0.87023,0.3106,1.9301,0.57053,0.49245,15.4716,0.11369,15.472,9.0269,0.041667,0.53853,0.14434,0.071911,0.16267,0.078873,0.1757,0.074597,
1,1,1205685049,14.4926,900,30,0.002353,0.019762,0.035406,0.30679,0.58242,0.20788,1.3685,0.33681,0.29072,5.1557,0.029309,5.1559,2.4631,0.033333,0.48692,0.13529,0.076273,0.14406,0.077975,0.16998,0.082128,
1,2,428411668,13.7919,600,24,0.00084243,0.015993,0.028654,0.35408,0.54914,0.196,1.404,0.2925,0.25247,3.0275,0.034286,3.0276,2.0423,0.041667,0.52624,0.14806,0.062159,0.14,0.063329,0.14632,0.058777,
1,2,1994611916,13.7648,600,24,0.0048384,0.024179,0.043321,0.2955,0.57883,0.20659,1.3297,0.30562,0.2638,6.2875,0.031399,6.2878,3.2141,0.041667,0.48751,0.15215,0.075155,0.19281,0.082531,0.18727,0.080429,
1,2,405826899,12.9842,300,17,0.0032192,0.013597,0.024361,0.27734,0.54973,0.19621,1.3772,0.241,0.20802,5.9205,0.063177,5.9206,3.9117,0.058824,0.59445,0.16249,0.071275,0.20568,0.066768,0.15236,0.064737,
1,2,2227926446,13.0201,300,17,0.023186,0.02974,0.053285,0.62878,0.81743,0.29175,2.0597,0.30229,0.26092,2.0966,0.037718,2.0967,1.5222,0.058824,0.61983,0.15864,0.067812,0.14665,0.050703,0.17618,0.050935,
0,1,2220003090,11.6614,900,30,0.0024191,0.004466,0.071494,0.44921,0.33022,0.32981,2.0723,0.080447,0.50484,1.4705,0.074423,1.4706,1.8955,0.033333,0.43323,0.18904,0.11384,0.20094,0.10544,0.21556,0.11336,
1,1,1188110524,13.8729,600,24,0.0056384,0.014718,0.02637,0.41508,0.53162,0.18974,1.4154,0.20125,0.17371,2.623,0.018893,2.6232,1.4292,0.041667,0.52659,0.21017,0.10692,0.21571,0.10643,0.28306,0.13151,
1,2,3775730821,14.4079,900,30,0.012075,0.016533,0.029621,0.42411,0.54725,0.19532,1.3644,0.26745,0.23085,6.8199,0.0367,6.82,3.4587,0.033333,0.44163,0.1559,0.078691,0.13416,0.06985,0.17861,0.080499,
1,1,2965345130,14.5009,900,30,0.0033716,0.015302,0.027416,0.2379,0.46868,0.16728,1.1855,0.23412,0.20208,2.6007,0.047725,2.6008,2.2577,0.033333,0.63272,0.20603,0.11975,0.22717,0.11968,0.2104,0.12207,
1,1,4213722673,14.4798,900,30,0.0019149,0.027097,0.048548,0.23068,0.56008,0.1999,1.2138,0.43154,0.37249,3.0123,0.066424,3.0124,2.7695,0.033333,0.5432,0.10277,0.05373,0.12339,0.059666,0.12259,0.057522,
1,2,1966567227,12.9888,300,17,0.014841,0.055107,0.098734,0.48203,0.86064,0.30718,1.9288,0.44503,0.38412,10.674,0.11555,10.6742,6.7706,0.058824,0.60421,0.16424,0.069212,0.15701,0.06032,0.20103,0.055028,
0,2,2633709306,10.1916,300,17,0.014539,0.0059462,0.095188,0.59809,0.38124,0.38078,2.3925,0.12455,0.78159,2.9948,0.14535,2.9951,3.501,0.058824,0.57773,0.2971,0.091951,0.37735,0.097716,0.37487,0.091237,
1,2,920928498,14.4587,900,30,0.0011344,0.0121,0.021679,0.25415,0.46397,0.1656,1.1764,0.20346,0.17562,7.9029,0.047215,7.9032,4.4433,0.033333,0.48713,0.15767,0.086827,0.16897,0.08698,0.17174,0.076965,
1,2,535743268,14.4913,900,30,0.0025423,0.017929,0.032122,0.30258,0.51898,0.18523,1.284,0.31772,0.27424,1.5965,0.037916,1.5967,1.2791,0.033333,0.53835,0.11049,0.0574,0.12296,0.056659,0.12314,0.055027,
1,2,3054634110,13.7157,600,24,0.0076246,0.033857,0.06066,0.35734,0.63582,0.22694,1.4462,0.48235,0.41634,8.7236,0.058999,8.7238,5.0232,0.041667,0.48738,0.12314,0.051595,0.13636,0.05266,0.18845,0.05039,
1,2,2184914858,13.7734,600,24,0.00081117,0.033364,0.059777,0.32846,0.61553,0.21969,1.3231,0.41939,0.362,10.9231,0.071764,10.9234,6.311,0.041667,0.4602,0.13196,0.060709,0.11675,0.05352,0.12467,0.049349,
1,3,2583125809,12.8882,300,17,0.013447,0.022811,0.04087,0.48528,0.68457,0.24434,1.7471,0.25484,0.21996,5.0314,0.09227,5.0317,3.9441,0.058824,0.73484,0.33512,0.1169,0.43049,0.13403,0.32282,0.11235,
1,1,1557927351,14.4813,900,30,0.0015252,0.016428,0.029434,0.27375,0.52526,0.18747,1.2512,0.26282,0.22685,6.6907,0.043836,6.6908,3.5639,0.033333,0.46514,0.18953,0.11299,0.21371,0.12149,0.18582,0.10231,
1,2,1716013238,13.0388,300,17,0.011291,0.036443,0.065294,0.85366,0.76767,0.27399,2.0031,0.3311,0.28579,14.3488,0.15616,14.3496,9.5557,0.058824,0.56061,0.1704,0.053464,0.18976,0.054975,0.20153,0.043847,
1,2,1288903242,13.1092,300,17,0.0040611,0.035139,0.062958,0.67268,0.74281,0.26512,1.8355,0.26897,0.23216,4.5189,0.057761,4.5191,3.1498,0.058824,0.63815,0.1727,0.072886,0.19785,0.064849,0.16089,0.05984,
1,2,17903092,13.7716,600,24,0.0027655,0.025235,0.045213,0.53891,0.63358,0.22614,1.5843,0.24909,0.215,5.7128,0.040826,5.7131,3.5032,0.041667,0.57859,0.23871,0.12777,0.27635,0.13096,0.25858,0.12869,
0,2,479428819,10.9338,600,24,0.0092785,0.0039151,0.062674,0.39379,0.30975,0.30937,1.9438,0.068941,0.43264,0.97672,0.058693,0.97695,1.3752,0.041667,0.43792,0.29629,0.14628,0.2432,0.10841,0.30016,0.15177,
1,3,195607704,13.0089,300,17,0.0044355,0.026654,0.047755,0.58622,0.65814,0.2349,1.6452,0.28291,0.2442,10.4802,0.037788,10.4804,4.1888,0.058824,0.61178,0.11513,0.051133,0.16719,0.047609,0.10337,0.055921,
1,3,4074774908,12.9936,300,17,0.013001,0.011225,0.020111,0.61512,0.60575,0.2162,1.7789,0.17448,0.1506,5.9529,0.042754,5.9533,2.9558,0.058824,0.7209,0.22678,0.066627,0.2583,0.070864,0.34618,0.042849,
1,2,1519037542,14.4034,900,30,0.0045768,0.0075742,0.01357,0.29294,0.5235,0.18685,1.3914,0.257,0.22183,1.9114,0.062848,1.9116,1.7915,0.033333,0.57433,0.13481,0.06207,0.15414,0.069974,0.14878,0.059572,
1,3,2511800586,13.6625,600,24,0.0045711,0.022074,0.03955,0.38694,0.54711,0.19527,1.313,0.24778,0.21387,10.9253,0.061863,10.9257,5.1525,0.041667,0.60224,0.11042,0.047161,0.11563,0.04396,0.13653,0.043624,
1,2,2718783486,12.9817,300,17,0.0087903,0.018575,0.033279,0.5068,0.67186,0.2398,1.7469,0.25158,0.21715,5.0869,0.066706,5.0871,3.6063,0.058824,0.62405,0.18426,0.066354,0.21062,0.079291,0.21806,0.060524,
1,2,2240408668,14.4164,900,30,0.0056618,0.021867,0.039179,0.36397,0.54388,0.19412,1.2981,0.33525,0.28937,6.314,0.047024,6.3141,3.7109,0.033333,0.48389,0.13403,0.067523,0.17805,0.063799,0.14569,0.056236,
1,2,962375631,13.755,600,24,0.0034935,0.02063,0.036961,0.26462,0.6014,0.21465,1.417,0.34436,0.29723,7.9202,0.054745,7.9203,4.6417,0.041667,0.50151,0.14548,0.075118,0.16667,0.071923,0.17312,0.073718,
1,2,326467219,13.852,600,24,0.016373,0.021968,0.039359,0.37423,0.68877,0.24583,1.6539,0.43856,0.37855,10.324,0.058333,10.3242,5.34,0.041667,0.55969,0.16727,0.091178,0.18404,0.083981,0.1744,0.090885,
0,2,3710250856,11.751,900,30,0.0014633,0.0032372,0.051822,0.3256,0.28428,0.28393,1.784,0.063712,0.39982,0.86854,0.061577,0.86876,1.2502,0.033333,0.45613,0.27751,0.13551,0.27092,0.13618,0.32914,0.14473,
1,2,330481511,14.5637,900,30,0.015689,0.036314,0.065063,0.36827,0.6619,0.23625,1.413,0.45483,0.39258,11.2152,0.11962,11.2153,8.0851,0.033333,0.58228,0.19143,0.097004,0.20285,0.091323,0.21541,0.094381,
1,3,1139040406,13.8078,600,24,0.01048,0.028369,0.050828,0.54674,0.67891,0.24231,1.6881,0.28026,0.24191,13.2172,0.063514,13.2174,6.4107,0.041667,0.64351,0.10643,0.049379,0.12546,0.053532,0.12206,0.059093,
1,3,1238394447,13.8239,600,24,0.0053862,0.03182,0.05701,0.34373,0.66283,0.23658,1.5428,0.34352,0.29651,3.0421,0.055058,3.0424,2.5401,0.041667,0.65971,0.09566,0.042205,0.085804,0.03993,0.10493,0.039328,
1,3,573639176,12.9912,300,17,0.0090135,0.061319,0.10986,0.85174,0.87151,0.31106,2.0541,0.53058,0.45797,41.1711,0.14203,41.1715,18.3027,0.058824,0.71038,0.070112,0.023493,0.07891,0.027568,0.088184,0.021622,
1,3,4246784430,13.0672,300,17,0.017579,0.03431,0.061471,0.35241,0.73713,0.26309,1.5848,0.39295,0.33918,3.9168,0.048017,3.9171,2.5537,0.058824,0.7193,0.12087,0.041868,0.13588,0.040047,0.16157,0.035206,
1,2,2348009367,13.9158,600,24,0.0021652,0.014478,0.02594,0.46075,0.51871,0.18514,1.3821,0.22631,0.19534,6.8205,0.036101,6.8206,3.4944,0.041667,0.52386,0.2619,0.11308,0.2594,0.10516,0.3371,0.12637,
1,3,3245171914,14.473,900,30,0.0044524,0.0098847,0.01771,0.30417,0.46125,0.16463,1.244,0.21552,0.18602,1.2746,0.049091,1.2748,1.3894,0.033333,0.65289,0.17217,0.075634,0.19838,0.081228,0.17252,0.071044,
0,3,1789104240,10.2068,300,17,0.0053106,0.0071857,0.11503,0.72276,0.41336,0.41286,2.5941,0.1239,0.77753,3.2282,0.14392,3.2285,3.8639,0.058824,0.63178,0.31229,0.095653,0.40285,0.089789,0.43668,0.10391,
1,2,2400318138,14.4775,900,30,0.002173,0.020221,0.036229,0.25024,0.50056,0.17866,1.1806,0.37195,0.32105,4.3015,0.033418,4.3016,2.5071,0.033333,0.44964,0.1092,0.055372,0.11353,0.054275,0.12633,0.059552,
1,2,1945785603,14.4679,900,30,0.0010563,0.013713,0.024569,0.23658,0.5036,0.17974,1.1704,0.3096,0.26723,2.2519,0.019943,2.252,1.4133,0.033333,0.52605,0.14974,0.07512,0.16665,0.080859,0.16995,0.083588,
1,3,3345069092,12.9125,300,17,0.0012683,0.013919,0.024939,0.39832,0.61514,0.21955,1.586,0.249,0.21492,13.9383,0.09875,13.9386,7.1965,0.058824,0.70578,0.26842,0.081617,0.41109,0.086077,0.44709,0.060846,
4,1,2013004441,10.6115,300,17,0.0092994,0.016026,0.028847,0.75798,0.54929,0.27759,1.9895,0.23193,0.25595,3.185,0.11321,3.1855,3.4705,0.058824,0.63963,0.34087,0.1436,0.35111,0.13839,0.39284,0.11114,
1,3,3187130572,14.4481,900,30,0.0086136,0.021642,0.038776,0.25608,0.51587,0.18412,1.2635,0.25837,0.22301,7.5638,0.034586,7.5641,3.1298,0.033333,0.56119,0.12098,0.057578,0.12716,0.053363,0.12995,0.053744,
