simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
4,2,747898019,13.1977,900,30,0.0047242,0.24475,0.059976,0.35752,2.4931,0.21358,1.3243,0.83069,0.36879,61.6925,0.11532,61.6937,12.1477,0.033333,0.20412,0.052494,0.029163,0.063543,0.026869,0.060556,0.023857,
4,1,3764378341,10.3393,300,17,0.0065989,0.3419,0.083781,0.51833,3.0269,0.25931,1.6227,0.92028,0.40856,75.7956,0.15797,75.7986,16.236,0.058824,0.28967,0.094134,0.026507,0.10735,0.025358,0.19273,0.020088,
4,3,1673359770,12.516,900,30,0.0091738,0.26259,0.064348,0.3595,2.5343,0.21711,1.3639,0.82676,0.36704,40.0067,0.064381,40.0076,6.9926,0.033333,0.3863,0.03481,0.01827,0.043334,0.0192,0.04062,0.01759,
4,1,1131575410,13.2228,300,17,0.029513,0.34407,0.084315,0.51709,3.531,0.30249,1.8487,1.0605,0.47079,83.1314,0.14912,83.1332,14.3748,0.058824,0.30907,0.072321,0.020864,0.073061,0.026567,0.13864,0.016946,
4,2,3721878017,8.0365,900,30,0.011588,0.23647,0.057948,0.3581,2.3166,0.19846,1.2465,0.80817,0.35879,47.654,0.10442,47.6546,11.015,0.033333,0.16658,0.049002,0.022278,0.061324,0.024453,0.070667,0.020804,
4,1,1196191645,10.5407,300,17,0.014287,0.50166,0.12293,0.74086,3.6023,0.3086,1.9374,1.6921,0.75122,141.8654,0.25281,141.866,25.8904,0.058824,0.23303,0.040868,0.024137,0.065131,0.0231,0.052376,0.018401,
0,1,3418803892,7.7929,600,24,0.0087093,0.086347,0.062884,0.39511,1.4172,0.28343,1.7808,0.30564,0.38407,22.2529,0.07557,22.2542,5.8692,0.041667,0.19123,0.04973,0.028006,0.063389,0.028201,0.075831,0.021285,
4,1,2822532933,10.4522,300,17,0.014801,0.35476,0.086932,0.56037,3.1219,0.26744,1.6888,0.844,0.3747,72.4453,0.11045,72.447,11.8864,0.058824,0.28534,0.071625,0.020473,0.083272,0.020901,0.17766,0.018544,
4,1,1469733268,10.4872,300,17,0.031362,0.47798,0.11713,0.90987,4.232,0.36255,2.3621,0.9946,0.44156,80.9804,0.20887,80.982,18.9652,0.058824,0.21089,0.044703,0.020618,0.058844,0.025986,0.083806,0.01627,
1,3,3853215031,13.3035,600,24,0.0060141,0.20417,0.038905,0.31963,1.9681,0.21275,1.3164,0.75646,0.30225,41.1296,0.053923,41.1305,7.0907,0.041667,0.37086,0.051241,0.018279,0.05944,0.015561,0.072098,0.01698,
0,1,3676531193,7.8161,600,24,0.009889,0.12519,0.091173,0.57286,1.7856,0.3571,2.2437,0.7592,0.95401,25.0699,0.10706,25.0724,7.2554,0.041667,0.27706,0.066534,0.034394,0.078369,0.030723,0.089361,0.030999,
4,1,79989276,12.3956,300,17,0.023953,0.41368,0.10137,0.66771,3.5685,0.3057,1.9208,0.95305,0.42311,49.1999,0.10143,49.2002,11.1672,0.058824,0.23315,0.074154,0.023613,0.09996,0.021518,0.15005,0.022381,
0,1,1170490662,7.8782,600,24,0.0017515,0.10851,0.079025,0.49653,1.7182,0.34364,2.1591,0.74465,0.93572,24.2195,0.09272,24.2203,6.7153,0.041667,0.30633,0.066841,0.02939,0.091331,0.032335,0.11086,0.02435,
4,1,877106245,7.9285,600,24,0.0018049,0.17685,0.043337,0.26597,2.2693,0.19441,1.2033,0.64323,0.28556,24.683,0.039417,24.6837,4.2429,0.041667,0.22144,0.046989,0.024275,0.061357,0.02656,0.06277,0.025743,
4,1,65771439,7.9523,600,24,0.0072061,0.25663,0.062888,0.41065,2.8131,0.24099,1.5235,0.72298,0.32097,47.9263,0.080988,47.9273,8.1866,0.041667,0.33429,0.039798,0.019431,0.045063,0.022377,0.058952,0.016796,
4,1,2838286938,7.7682,600,24,0.0034115,0.27293,0.066881,0.44596,2.9154,0.24975,1.5665,1.0712,0.47554,42.7923,0.084685,42.7927,9.2226,0.041667,0.14433,0.043542,0.023318,0.053682,0.020836,0.052831,0.020368,
4,1,63149339,12.4725,300,17,0.023829,0.36815,0.090215,0.58526,2.9364,0.25156,1.6154,0.69857,0.31013,68.8959,0.11992,68.8976,12.88,0.058824,0.29118,0.075629,0.02414,0.091522,0.022188,0.15164,0.03113,
4,1,2330616980,13.5594,900,30,0.0021268,0.17126,0.041968,0.28803,2.2025,0.18868,1.2065,0.60184,0.26719,32.3004,0.066227,32.3017,6.9974,0.033333,0.21015,0.044969,0.025968,0.047734,0.026903,0.062227,0.028517,
4,2,1585380104,8.0799,900,30,0.010016,0.24044,0.058918,0.36462,2.5221,0.21606,1.3485,0.69566,0.30884,42.2136,0.070224,42.2161,7.4306,0.033333,0.2858,0.051243,0.021319,0.058925,0.018589,0.06914,0.020799,
4,1,3318270526,7.8348,600,24,0.0061972,0.27328,0.066966,0.4258,2.9117,0.24944,1.5542,0.86029,0.38193,63.4362,0.15383,63.4367,12.6669,0.041667,0.21291,0.047059,0.024482,0.042199,0.021337,0.06915,0.022227,
4,1,4088465804,10.5785,300,17,0.009564,0.36978,0.090613,0.56604,3.1581,0.27055,1.7251,0.81278,0.36084,59.9001,0.1102,59.9017,11.6578,0.058824,0.42934,0.09545,0.030288,0.088136,0.033101,0.16258,0.023396,
4,2,3497024388,8.3311,900,30,0.0035923,0.20934,0.051299,0.32874,2.4549,0.21031,1.3193,0.89719,0.39831,51.8013,0.081141,51.8037,8.4561,0.033333,0.27099,0.052015,0.02443,0.053584,0.021944,0.065782,0.021525,
1,3,3828236403,17.1645,600,24,0.0063719,0.16814,0.032039,0.3307,1.9018,0.20559,1.309,0.67718,0.27057,40.8135,0.044664,40.8157,7.137,0.041667,0.51416,0.048848,0.013045,0.059218,0.014401,0.08093,0.012841,
1,3,2058936442,17.2434,600,24,0.0032888,0.23585,0.044943,0.36221,2.1636,0.23389,1.4184,0.91698,0.36639,94.1912,0.073448,94.1915,16.3854,0.041667,0.4344,0.03513,0.015107,0.040835,0.014945,0.054253,0.015562,
4,3,2351665965,11.5984,300,17,0.015049,0.36818,0.090222,0.60627,3.4238,0.29331,1.8619,1.0827,0.48069,70.9558,0.083905,70.9582,10.4754,0.058824,0.39327,0.074466,0.023742,0.10014,0.027812,0.11368,0.014667,
4,1,3164767844,18.7876,600,24,0.022292,0.44089,0.10804,0.69822,3.4266,0.29355,1.8496,0.96858,0.43001,54.5684,0.11059,54.5689,10.5311,0.041667,0.3341,0.055865,0.02256,0.058609,0.020371,0.095493,0.019793,
1,2,2486618619,9.4668,600,24,0.004687,0.22458,0.042796,0.32042,2.0535,0.22199,1.3519,0.80489,0.3216,55.614,0.068329,55.616,10.7361,0.041667,0.3076,0.073903,0.02498,0.089974,0.025284,0.11069,0.024921,
1,2,4237640424,9.4349,600,24,0.0072292,0.3346,0.063761,0.44488,2.4481,0.26464,1.6522,0.92083,0.36792,60.5545,0.091681,60.5553,13.3449,0.041667,0.24922,0.049818,0.023256,0.058898,0.02066,0.064031,0.019454,
4,1,3537138626,12.4389,300,17,0.012982,0.31126,0.076274,0.47016,3.142,0.26916,1.6609,1.0808,0.47984,69.0201,0.09988,69.0216,11.6702,0.058824,0.31866,0.081277,0.025853,0.10292,0.024331,0.1663,0.030361,
4,2,2159806745,8.1834,900,30,0.0087928,0.23723,0.058132,0.37,2.4465,0.20959,1.3159,0.6915,0.30699,38.5441,0.069902,38.5458,7.6634,0.033333,0.22537,0.049319,0.022856,0.058862,0.024257,0.063683,0.019819,
4,1,3906433635,13.8128,600,24,0.0077,0.32551,0.079766,0.47465,2.9186,0.25003,1.5776,1.0598,0.47051,42.5048,0.089215,42.5051,9.3683,0.041667,0.21693,0.048173,0.019023,0.062618,0.020789,0.071585,0.016717,
4,3,923699631,10.9808,300,17,0.012337,0.24505,0.060048,0.47402,2.8083,0.24058,1.5618,0.82734,0.3673,59.7786,0.090087,59.7792,11.0906,0.058824,0.55164,0.088494,0.021425,0.093799,0.018619,0.18363,0.020291,
4,2,4212693531,8.1681,900,30,0.0055704,0.2418,0.059252,0.39244,2.6925,0.23066,1.4744,0.91996,0.40842,36.3828,0.071856,36.384,6.6694,0.033333,0.2543,0.055211,0.021576,0.059819,0.020978,0.076566,0.020724,
4,3,3785869539,11.0615,300,17,0.015413,0.44965,0.11019,0.70303,3.8801,0.3324,2.0857,1.4799,0.65698,96.6574,0.10891,96.6584,14.4934,0.058824,0.4685,0.11492,0.028638,0.11468,0.018413,0.2035,0.015144,
4,1,1563271153,13.9736,300,17,0.027789,0.54532,0.13363,0.82352,3.8303,0.32813,2.0733,0.9482,0.42096,79.2853,0.16185,79.2889,15.3303,0.058824,0.29133,0.056466,0.028209,0.057381,0.020945,0.076997,0.025374,
4,3,401971310,11.5512,300,17,0.01536,0.37638,0.092232,0.55749,3.094,0.26506,1.6593,0.99072,0.43983,156.2042,0.15279,156.2067,21.7838,0.058824,0.65598,0.15281,0.025054,0.19554,0.026953,0.40365,0.023171,
1,1,944226077,14.9673,600,24,0.0087987,0.27568,0.052533,0.3521,2.0186,0.21821,1.3414,0.83253,0.33264,30.957,0.067691,30.9573,7.4455,0.041667,0.22635,0.043766,0.026242,0.051796,0.023422,0.056014,0.017651,
0,1,1311166741,8.5615,600,24,0.0070436,0.0973,0.07086,0.44523,1.555,0.311,1.9541,0.45242,0.5685,28.477,0.08533,28.4774,7.6172,0.041667,0.21693,0.055766,0.027572,0.061425,0.024909,0.087277,0.024777,
4,3,619914758,10.9364,300,17,0.011354,0.35623,0.087293,0.58662,3.262,0.27945,1.7539,1.0179,0.45192,98.9414,0.14952,98.9431,17.5682,0.058824,0.51838,0.076163,0.01838,0.13855,0.033026,0.1383,0.011883,
4,2,70459087,13.057,900,30,0.0037951,0.21405,0.052453,0.34768,2.3437,0.20078,1.2751,0.7004,0.31094,45.781,0.091278,45.7815,9.9455,0.033333,0.20822,0.0525,0.022005,0.057135,0.024843,0.071832,0.025153,
1,3,7801485,15.4912,300,17,0.0060688,0.28974,0.055212,0.67807,2.7964,0.3023,1.969,0.97851,0.39097,156.9128,0.13884,156.9134,26.0068,0.058824,0.59966,0.14216,0.021486,0.14304,0.027667,0.34213,0.019918,
1,1,2956468205,15.0028,600,24,0.0064374,0.38086,0.072576,0.42449,2.1656,0.2341,1.4041,0.9871,0.3944,38.4759,0.091079,38.4781,9.8164,0.041667,0.25534,0.042953,0.021216,0.053779,0.020918,0.067209,0.021429,
0,1,2877494499,12.0027,600,24,0.015946,0.11114,0.080941,0.50857,1.6184,0.32368,2.0337,0.40259,0.5059,21.9801,0.071423,21.981,6.0874,0.041667,0.22316,0.053939,0.027745,0.066476,0.031325,0.07385,0.023651,
4,3,3571102063,12.666,900,30,0.0046939,0.1871,0.045849,0.29822,2.3774,0.20366,1.2848,0.64713,0.2873,43.147,0.060057,43.1476,7.3061,0.033333,0.363,0.041131,0.014802,0.042152,0.013265,0.056133,0.013967,
4,1,255842295,13.742,600,24,0.01429,0.26469,0.064861,0.40669,2.6935,0.23075,1.4395,0.97166,0.43137,44.4432,0.090867,44.4441,8.8892,0.041667,0.24446,0.065799,0.022728,0.06939,0.023982,0.10633,0.019419,
4,1,3602574936,12.7703,900,30,0.0055094,0.17314,0.042427,0.26666,2.1245,0.182,1.1495,0.6619,0.29385,46.4967,0.079294,46.4996,8.4098,0.033333,0.19016,0.040829,0.020196,0.046639,0.021716,0.063367,0.020254,
1,1,3015801850,14.9809,600,24,0.0052667,0.43847,0.083553,0.49313,2.3416,0.25313,1.5443,1.0211,0.408,43.1961,0.083528,43.1978,9.7781,0.041667,0.20561,0.060996,0.030303,0.05577,0.024488,0.090195,0.026203,
1,1,3672990413,14.9659,600,24,0.0090625,0.3316,0.063188,0.39228,2.3934,0.25873,1.536,1.0304,0.41169,43.7832,0.11957,43.7842,10.5934,0.041667,0.38207,0.05319,0.024928,0.056727,0.023274,0.081638,0.027659,
0,1,1554722658,12.1401,600,24,0.0093313,0.12088,0.088033,0.55313,1.7288,0.34575,2.1724,0.4711,0.59198,35.2379,0.10698,35.2384,9.4431,0.041667,0.22238,0.062894,0.025077,0.064783,0.024953,0.10102,0.022539,
4,3,795009732,12.6767,900,30,0.0028869,0.25781,0.063176,0.43225,2.6018,0.22289,1.4301,0.89102,0.39557,66.8524,0.082477,66.8543,9.3981,0.033333,0.47368,0.054283,0.018661,0.061296,0.019107,0.084222,0.020622,
1,1,3598627660,9.6197,600,24,0.0084915,0.29401,0.056026,0.3633,2.2844,0.24694,1.4911,0.84523,0.33772,44.399,0.09178,44.4011,10.0141,0.041667,0.21236,0.042499,0.021743,0.050861,0.023801,0.056275,0.020792,
4,2,2489373258,8.4521,900,30,0.0021106,0.15735,0.038559,0.25274,2.1462,0.18386,1.1521,0.55538,0.24656,28.8962,0.062309,28.8966,5.9789,0.033333,0.20833,0.05867,0.02335,0.06459,0.02434,0.084442,0.024386,
1,1,4134680503,15.0441,600,24,0.011725,0.22828,0.0435,0.46586,2.0636,0.22308,1.423,0.60195,0.24051,39.6081,0.059079,39.6086,8.3215,0.041667,0.2284,0.047048,0.025386,0.047533,0.022667,0.054297,0.023913,
1,1,3996370070,9.6013,600,24,0.010697,0.25561,0.048709,0.43945,2.1622,0.23374,1.4659,0.70723,0.28258,57.7848,0.11133,57.7854,13.0431,0.041667,0.18088,0.037549,0.020783,0.054548,0.024488,0.056807,0.02155,
1,1,4086001234,9.6845,600,24,0.0076284,0.30593,0.058297,0.48929,2.3828,0.25758,1.5995,0.80204,0.32046,74.437,0.18087,74.4399,19.5464,0.041667,0.17626,0.038939,0.020717,0.047672,0.020773,0.059931,0.023021,
4,1,3545596700,13.5904,600,24,0.0085464,0.24975,0.0612,0.37997,2.4167,0.20703,1.3166,0.91755,0.40735,52.9773,0.12821,52.9802,12.8856,0.041667,0.22671,0.042925,0.020449,0.058055,0.022387,0.066938,0.020755,
4,3,713601688,11.0681,300,17,0.012972,0.47285,0.11587,0.79002,3.7067,0.31755,2.0892,1.0851,0.48172,110.0729,0.12559,110.0768,16.5884,0.058824,0.48295,0.058933,0.018608,0.073608,0.018324,0.093357,0.018637,
4,2,2089253207,16.1477,300,17,0.020882,0.32861,0.080524,0.4712,3.0722,0.26318,1.643,0.83023,0.36859,69.8407,0.12153,69.8412,11.8618,0.058824,0.39147,0.083166,0.025967,0.13867,0.045707,0.13495,0.022268,
1,1,2914542446,9.5618,600,24,0.025827,0.41967,0.079971,0.52589,2.5531,0.27599,1.7269,0.93835,0.37492,53.3266,0.079979,53.3283,10.5765,0.041667,0.19847,0.041878,0.020396,0.04632,0.019176,0.059298,0.019201,
4,2,3405983049,13.0686,900,30,0.0036674,0.19827,0.048586,0.32984,2.237,0.19164,1.2231,0.83547,0.37091,37.2197,0.072639,37.2231,7.1473,0.033333,0.24257,0.053343,0.022988,0.063251,0.023898,0.071146,0.025867,
1,1,4113254391,9.6676,600,24,0.0098825,0.36892,0.0703,0.39328,2.2926,0.24783,1.5315,1.0207,0.40782,45.1424,0.068187,45.1431,8.4368,0.041667,0.27074,0.062647,0.021713,0.062837,0.021941,0.10735,0.020532,
4,1,2132244454,15.9722,600,24,0.0041515,0.23025,0.056422,0.35292,2.5291,0.21666,1.3596,0.59549,0.26437,35.8719,0.062655,35.8727,6.4186,0.041667,0.21305,0.05159,0.026407,0.056901,0.027446,0.079673,0.027364,
4,1,3619067491,7.9993,900,30,0.0019638,0.17447,0.042753,0.2668,2.1256,0.18209,1.1445,0.59869,0.26579,38.0277,0.0988,38.0284,8.7391,0.033333,0.19307,0.042076,0.022156,0.052,0.022902,0.054539,0.021441,
4,1,2252930395,8.0532,900,30,0.0046781,0.24995,0.061249,0.37657,2.6595,0.22783,1.4173,0.93085,0.41325,87.2145,0.090631,87.2152,13.1022,0.033333,0.26901,0.038439,0.015888,0.045983,0.018012,0.05949,0.017197,
1,1,2938161380,9.5217,600,24,0.0038042,0.21005,0.040026,0.33967,1.9138,0.20688,1.3005,0.6907,0.27597,36.8688,0.087356,36.8707,9.5876,0.041667,0.18623,0.054495,0.022132,0.064587,0.021273,0.084784,0.021915,
4,2,653356143,8.2744,900,30,0.007104,0.28324,0.069407,0.44493,2.6485,0.22689,1.4327,0.93702,0.41599,51.189,0.11048,51.1922,11.6769,0.033333,0.1722,0.04272,0.022139,0.052119,0.024081,0.057039,0.022865,
4,2,1441604807,8.3607,900,30,0.0066391,0.22932,0.056195,0.35429,2.4249,0.20774,1.3139,0.7592,0.33705,53.989,0.10075,53.9916,10.2933,0.033333,0.30328,0.06623,0.024756,0.075299,0.025651,0.10324,0.023007,
4,1,955452710,12.8116,300,17,0.021293,0.43886,0.10754,0.75152,3.3485,0.28686,1.8235,0.75953,0.3372,80.0719,0.19376,80.072,17.1824,0.058824,0.26149,0.068147,0.025992,0.078428,0.022598,0.12627,0.019802,
1,3,765147796,17.2891,900,30,0.002643,0.15041,0.028661,0.24642,1.8309,0.19792,1.2446,0.67007,0.26773,29.3228,0.042581,29.3258,5.8432,0.033333,0.25303,0.038244,0.020413,0.040879,0.020312,0.045017,0.02018,
1,2,347752644,9.7908,600,24,0.0045911,0.15181,0.028929,0.35721,1.9692,0.21287,1.3626,0.56873,0.22724,50.1334,0.077824,50.134,10.5004,0.041667,0.316,0.063415,0.023381,0.080014,0.025077,0.08343,0.022486,
1,2,3350663734,9.7343,600,24,0.0032129,0.24513,0.046711,0.40016,2.1522,0.23266,1.4846,0.74907,0.2993,39.6758,0.081695,39.6771,9.4437,0.041667,0.31289,0.081485,0.026472,0.09622,0.026803,0.12218,0.02424,
4,3,3822743374,11.2533,300,17,0.009708,0.38575,0.094527,0.61462,3.3325,0.28549,1.86,1.0437,0.46337,71.0314,0.095266,71.0331,11.0904,0.058824,0.52174,0.095809,0.029267,0.09347,0.018377,0.18095,0.015253,
4,3,2547946650,10.9803,300,17,0.01133,0.32297,0.079143,0.51058,3.3753,0.28916,1.8354,1.0542,0.46802,71.3561,0.12528,71.3582,14.1288,0.058824,0.46482,0.061363,0.016588,0.083065,0.018146,0.09716,0.012286,
1,1,470369510,9.969,600,24,0.0097819,0.27198,0.051827,0.42531,2.1998,0.2378,1.4766,0.68719,0.27457,65.9238,0.0896,65.9242,12.5965,0.041667,0.18647,0.063414,0.023821,0.064259,0.022773,0.1413,0.025858,
4,3,811403129,7.1078,300,17,0.014569,0.27067,0.066328,0.41419,2.7894,0.23896,1.5027,0.7503,0.3331,74.4003,0.12429,74.4019,14.8877,0.058824,0.45212,0.058078,0.017494,0.06614,0.016655,0.078813,0.012857,
1,1,1087470982,9.9726,600,24,0.0030805,0.19437,0.037039,0.30834,1.7917,0.19368,1.2103,0.74143,0.29624,33.6349,0.080333,33.6366,8.6125,0.041667,0.21425,0.04574,0.020767,0.050358,0.019618,0.06975,0.016898,
4,3,2151003379,11.7942,300,17,0.013436,0.36349,0.089073,0.52544,3.2664,0.27983,1.728,0.91657,0.40691,59.2224,0.11214,59.2239,11.8201,0.058824,0.45912,0.085905,0.019512,0.10063,0.018959,0.16152,0.016805,
0,1,664146712,10.617,600,24,0.0076921,0.10775,0.078472,0.49306,1.6307,0.32613,2.0491,0.56755,0.71318,37.6656,0.11081,37.6684,9.8353,0.041667,0.2176,0.056668,0.02517,0.067999,0.025339,0.096771,0.028339,
0,1,895868084,10.6653,600,24,0.0011691,0.088313,0.064315,0.4041,1.571,0.3142,1.9742,0.4993,0.62742,17.5241,0.058662,17.5265,4.6778,0.041667,0.25153,0.058007,0.027982,0.064283,0.027101,0.088219,0.026675,
0,1,538963114,10.6528,600,24,0.0054602,0.086252,0.062814,0.39467,1.4889,0.29776,1.8709,0.34651,0.43542,31.3756,0.074944,31.3763,8.5819,0.041667,0.24172,0.067717,0.020634,0.075437,0.021718,0.12472,0.018101,
0,1,2060702804,10.6647,600,24,0.003205,0.11036,0.080372,0.50499,1.7125,0.34249,2.1519,0.67353,0.84635,33.2559,0.090248,33.2562,10.2336,0.041667,0.17948,0.047297,0.02715,0.057185,0.027009,0.071334,0.025105,
0,1,1593327679,10.6859,600,24,0.013787,0.1327,0.09664,0.6072,1.9139,0.38276,2.405,0.53715,0.67498,27.4866,0.10161,27.4875,7.9547,0.041667,0.26845,0.06212,0.028288,0.077985,0.034052,0.082778,0.030085,
0,1,102559956,10.7543,600,24,0.006043,0.10734,0.078174,0.49118,1.6352,0.32702,2.0547,0.41165,0.51727,27.7398,0.073467,27.7416,7.5766,0.041667,0.19808,0.060305,0.024222,0.066128,0.028477,0.10706,0.02402,
1,2,2202253340,9.659,600,24,0.0056051,0.21525,0.041017,0.35413,2.0771,0.22453,1.3763,0.76145,0.30424,34.9259,0.085172,34.9263,9.8731,0.041667,0.20184,0.056064,0.022031,0.062529,0.022245,0.067049,0.020498,
4,3,1311486763,11.1871,300,17,0.011192,0.34785,0.08524,0.59316,2.9195,0.25011,1.621,0.84958,0.37717,75.9809,0.094777,75.9828,11.4412,0.058824,0.53287,0.080548,0.018362,0.10205,0.020671,0.1512,0.013686,
1,2,551444613,9.6686,600,24,0.0058343,0.31239,0.059527,0.42663,2.1848,0.23617,1.4473,0.78503,0.31366,43.1177,0.085589,43.1181,10.2248,0.041667,0.26828,0.076347,0.025362,0.10321,0.021879,0.12853,0.027885,
4,3,2248528463,10.9154,300,17,0.018508,0.44328,0.10862,0.63188,3.0376,0.26023,1.6183,0.80202,0.35606,106.8469,0.11368,106.8507,15.7592,0.058824,0.40427,0.066404,0.02063,0.068359,0.017775,0.10877,0.02228,
0,1,2249948188,10.6956,600,24,0.0067799,0.11143,0.081152,0.50989,1.6697,0.33392,2.0981,0.46986,0.59043,22.8889,0.063014,22.8915,6.5886,0.041667,0.15906,0.036934,0.02365,0.051292,0.027712,0.041726,0.020136,
0,1,1259267354,10.7208,600,24,0.0080347,0.11085,0.080729,0.50724,1.7747,0.35494,2.2301,0.47679,0.59913,23.0989,0.072901,23.101,6.2034,0.041667,0.17008,0.047901,0.025055,0.05059,0.025145,0.064405,0.025165,
4,1,2447350263,13.506,900,30,0.00099009,0.20077,0.049198,0.32752,2.381,0.20398,1.2937,0.64723,0.28734,41.6012,0.075502,41.6021,8.4665,0.033333,0.19198,0.039249,0.022965,0.038871,0.024172,0.058013,0.027083,
0,1,1775104496,10.7338,600,24,0.0023386,0.11681,0.085071,0.53452,1.7467,0.34934,2.195,0.43875,0.55133,36.3893,0.086442,36.3898,9.621,0.041667,0.1602,0.041796,0.023732,0.049892,0.022667,0.060487,0.020067,
0,1,287971515,10.7599,600,24,0.006194,0.10669,0.077698,0.48819,1.7263,0.34524,2.1692,0.38604,0.4851,19.147,0.093925,19.1487,5.9023,0.041667,0.29713,0.082658,0.03615,0.087213,0.032575,0.11448,0.032131,
0,1,1728100149,10.7993,600,24,0.0051254,0.096284,0.07012,0.44058,1.5474,0.30946,1.9444,0.39028,0.49043,25.9035,0.070528,25.9049,7.3293,0.041667,0.22734,0.056381,0.023756,0.069403,0.023288,0.097263,0.024869,
0,1,1208883044,10.8058,600,24,0.0028273,0.097942,0.071328,0.44816,1.6402,0.32804,2.0611,0.45008,0.56556,27.443,0.072824,27.4445,7.5349,0.041667,0.19068,0.06026,0.02236,0.062099,0.023035,0.10914,0.021688,
0,1,3222437271,10.8442,600,24,0.01312,0.1044,0.076032,0.47772,1.5698,0.31395,1.9726,0.44063,0.55369,31.4153,0.074972,31.418,8.786,0.041667,0.21321,0.052897,0.019976,0.0646,0.020739,0.085196,0.019677,
0,1,4003078784,10.9379,600,24,0.0032157,0.088896,0.064739,0.40677,1.5714,0.31428,1.9747,0.45258,0.56871,16.2271,0.056645,16.2281,5.4061,0.041667,0.26561,0.055012,0.028773,0.064162,0.029466,0.085121,0.034142,
4,1,2710968569,10.405,300,17,0.0082324,0.19932,0.048842,0.3101,2.3567,0.20189,1.2839,0.59684,0.26497,60.7188,0.10365,60.7199,10.689,0.058824,0.3034,0.077524,0.022139,0.11035,0.024168,0.14679,0.014231,
1,3,3162601469,15.6972,600,24,0.010153,0.26109,0.049752,0.52584,2.2281,0.24086,1.5249,0.73515,0.29373,64.4512,0.07596,64.4533,11.667,0.041667,0.50626,0.050959,0.014781,0.058781,0.014959,0.070098,0.015001,
4,3,1162705378,7.1315,300,17,0.011042,0.34575,0.084724,0.48612,2.8348,0.24285,1.5051,0.94837,0.42103,63.5542,0.11243,63.5566,13.0604,0.058824,0.42935,0.076611,0.027797,0.081413,0.028791,0.16603,0.023677,
4,1,2495857194,13.3835,600,24,0.006221,0.23126,0.05667,0.35435,2.3907,0.2048,1.2867,0.5944,0.26389,53.221,0.1159,53.2231,13.31,0.041667,0.16476,0.051177,0.01961,0.063234,0.021437,0.097001,0.020947,
4,1,45648745,10.47,300,17,0.0032776,0.27708,0.067899,0.40849,2.5446,0.21799,1.383,0.72857,0.32345,93.3319,0.21812,93.3342,23.6207,0.058824,0.2537,0.10359,0.024104,0.11819,0.02442,0.25091,0.020143,
4,1,3164973132,10.4937,300,17,0.017296,0.40484,0.099204,0.66216,3.1258,0.26778,1.685,0.90021,0.39965,44.5187,0.094113,44.5216,7.9878,0.058824,0.2454,0.040114,0.021693,0.046539,0.019857,0.056546,0.016562,
4,1,2346019152,10.5504,300,17,0.016313,0.38586,0.094555,0.59835,3.4837,0.29844,1.9081,0.98975,0.4394,64.3202,0.14516,64.3225,12.8496,0.058824,0.31106,0.061319,0.020559,0.08415,0.020254,0.11172,0.020448,
4,1,1654023226,10.474,300,17,0.0093086,0.32998,0.08086,0.51121,2.8659,0.24551,1.5463,0.73441,0.32604,89.4706,0.11414,89.473,13.7159,0.058824,0.32951,0.085893,0.022907,0.092333,0.025091,0.17304,0.019428,
4,1,2166396700,10.5228,300,17,0.018819,0.36191,0.088684,0.58683,3.4349,0.29426,1.8618,1.1012,0.48888,73.8777,0.1456,73.879,14.5548,0.058824,0.32037,0.067592,0.026584,0.092621,0.027058,0.12459,0.027407,
1,3,461973723,17.7393,300,17,0.013293,0.29403,0.056029,0.53247,2.5867,0.27962,1.7492,0.74382,0.2972,65.2061,0.1085,65.2071,14.4397,0.058824,0.43406,0.10241,0.023951,0.12439,0.016202,0.19707,0.016822,
4,2,1929687964,8.2985,900,30,0.0029187,0.15884,0.038922,0.25874,2.1164,0.18131,1.1515,0.61179,0.2716,30.2418,0.066766,30.2423,6.7607,0.033333,0.20641,0.056548,0.025916,0.055253,0.021195,0.068274,0.022192,
4,2,41591841,8.317,900,30,0.0088275,0.23928,0.058635,0.37306,2.55,0.21845,1.3816,1.0303,0.45742,48.616,0.10643,48.6164,11.8469,0.033333,0.2148,0.070397,0.023448,0.068874,0.022522,0.11002,0.021549,
4,1,2866726446,10.5506,300,17,0.012097,0.43631,0.10692,0.67298,3.2096,0.27496,1.7313,0.79415,0.35257,61.6289,0.12735,61.632,13.5117,0.058824,0.27953,0.069884,0.021994,0.11131,0.023764,0.13165,0.024447,
1,3,1814415993,14.7888,900,30,0.0037421,0.2449,0.046667,0.3578,2.05,0.22161,1.4029,0.70854,0.2831,47.0754,0.043313,47.076,8.0391,0.033333,0.29388,0.042543,0.019676,0.043581,0.018396,0.052519,0.015935,
4,1,3075583153,10.672,300,17,0.029449,0.45604,0.11175,0.76332,3.9353,0.33713,2.1025,1.1462,0.50887,69.0964,0.15692,69.0986,17.1413,0.058824,0.29483,0.086996,0.023549,0.090888,0.027128,0.17211,0.02175,
