simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,2,3179465208,10.8588,600,24,0.0068808,0.0037485,0.060008,0.37704,0.32874,0.32834,2.063,0.11028,0.69208,1.1523,0.065427,1.1525,1.5181,1,0.4425,0.19885,0.10477,0.22844,0.11817,0.20412,0.11021,
0,2,2206643182,10.8398,600,24,0.0060958,0.0048163,0.077102,0.48444,0.33189,0.33148,2.0828,0.11452,0.71869,1.3126,0.10718,1.3129,1.8069,1,0.55836,0.34823,0.13979,0.37003,0.14384,0.4072,0.14157,
0,1,1694424441,10.1599,300,17,0.0045119,0.0048624,0.077839,0.48908,0.34708,0.34666,2.1781,0.081817,0.51344,1.2067,0.1202,1.2072,1.8284,1,0.79484,0.4553,0.1577,0.51224,0.1624,0.37349,0.12462,
1,3,2217446560,14.318,600,24,0.012598,0.019473,0.03489,0.42854,0.56504,0.20167,1.3947,0.23474,0.20262,2.3981,0.048338,2.3983,1.9948,1,0.86687,0.14216,0.045762,0.16974,0.044133,0.12859,0.041785,
0,2,3577471335,11.5668,900,30,0.0020931,0.0032164,0.05149,0.32352,0.28384,0.28349,1.7812,0.066703,0.41859,0.48044,0.069929,0.48062,0.81115,1,0.64612,0.4061,0.19801,0.49724,0.21754,0.43328,0.22493,
4,3,3635771979,12.4303,900,30,0.0074721,0.013026,0.023447,0.31707,0.39256,0.19838,1.3007,0.3567,0.39365,15.0557,0.02203,15.0559,5.8124,1,0.47781,0.047943,0.022466,0.050247,0.02482,0.048096,0.020526,
0,2,3850895901,10.1037,300,17,0.0148,0.0075565,0.12097,0.76006,0.40722,0.40672,2.5555,0.12358,0.77552,2.4189,0.11128,2.4191,2.9367,1,0.38589,0.14919,0.089183,0.19897,0.10656,0.12851,0.10731,
0,1,1348858121,11.6051,900,30,0.008906,0.0042988,0.068817,0.43239,0.32655,0.32615,2.0493,0.10156,0.63736,1.6669,0.10058,1.6678,2.0385,1,0.35295,0.16839,0.11502,0.19823,0.1224,0.17554,0.10673,
0,2,3929005648,10.098,300,17,0.010371,0.0063894,0.10228,0.64267,0.3972,0.39671,2.4926,0.093225,0.58503,1.434,0.16479,1.4342,2.3126,1,0.8243,0.49252,0.17631,0.74072,0.17918,0.46724,0.15379,
0,1,3551491674,10.9261,600,24,0.0015419,0.0036747,0.058826,0.36962,0.30927,0.30889,1.9408,0.084334,0.52924,1.3424,0.075961,1.3429,1.8059,1,0.51921,0.26679,0.11531,0.29397,0.115,0.2508,0.095659,
0,2,313418955,11.5651,900,30,0.0032478,0.002965,0.047465,0.29823,0.28485,0.2845,1.7876,0.091185,0.57223,0.76227,0.10469,0.76253,1.4299,1,0.51084,0.30124,0.19226,0.35652,0.20355,0.30926,0.16534,
0,1,2158254817,10.9261,600,24,0.0060931,0.0047587,0.076178,0.47864,0.34419,0.34377,2.16,0.092426,0.58002,1.4807,0.095003,1.4811,1.9649,1,0.58078,0.25788,0.12789,0.31866,0.13874,0.2501,0.14084,
0,2,825375619,11.5175,900,30,0.0015474,0.0034395,0.05506,0.34595,0.29495,0.29459,1.851,0.080895,0.50766,0.96674,0.072796,0.96693,1.3041,1,0.48349,0.24112,0.1549,0.28104,0.14849,0.25664,0.16189,
0,3,3384167325,10.0623,300,17,0.0095202,0.006922,0.11081,0.69624,0.40394,0.40345,2.5349,0.099072,0.62172,2.6636,0.095034,2.6638,2.8799,1,0.80307,0.14877,0.074889,0.17497,0.072156,0.17593,0.06094,
0,1,4276754439,10.1264,300,17,0.010201,0.0070563,0.11296,0.70974,0.41961,0.41909,2.6332,0.10873,0.68236,1.9404,0.08816,1.9411,2.4488,1,0.33179,0.16913,0.092117,0.16624,0.09173,0.20561,0.098361,
1,3,3595312823,15.0111,900,30,0.006018,0.041431,0.07423,0.41116,0.637,0.22736,1.4502,0.40303,0.34787,46.522,0.10797,46.5223,16.8818,1,0.59964,0.095401,0.039296,0.09456,0.039138,0.10128,0.042465,
0,2,1610060749,10.1104,300,17,0.0090142,0.0044246,0.070831,0.44505,0.36346,0.36301,2.2809,0.11589,0.7273,1.672,0.07827,1.6722,1.9424,1,0.40537,0.15309,0.093461,0.18639,0.11211,0.15029,0.076783,
0,2,2001480544,10.8765,600,24,0.0012308,0.0040238,0.064414,0.40472,0.30849,0.30811,1.9359,0.0704,0.44179,1.8476,0.10379,1.848,2.7584,1,0.53856,0.25071,0.11705,0.30917,0.12488,0.34551,0.13349,
0,2,661981637,10.8967,600,24,0.001717,0.0038374,0.061431,0.38598,0.31317,0.31278,1.9653,0.089611,0.56235,1.313,0.054377,1.3133,1.5082,1,0.21814,0.098197,0.082184,0.11456,0.086333,0.10953,0.081917,
0,3,483017856,10.0668,300,17,0.024239,0.0053468,0.085593,0.5378,0.37952,0.37906,2.3817,0.092854,0.58271,2.7504,0.12039,2.7507,3.1272,1,0.65598,0.19244,0.10307,0.22448,0.082946,0.22621,0.10945,
0,3,3269457299,10.0113,300,17,0.0045382,0.0057926,0.09273,0.58264,0.3737,0.37325,2.3452,0.1215,0.76249,4.3155,0.15915,4.3156,5.0279,1,0.53001,0.14907,0.089758,0.18117,0.078471,0.16383,0.093634,
0,1,49297471,11.6493,900,30,0.0098154,0.0036935,0.059128,0.37151,0.28982,0.28947,1.8188,0.071981,0.45172,0.78781,0.05545,0.78819,1.1089,1,0.3358,0.17298,0.12792,0.19107,0.12566,0.18777,0.13692,
0,1,2928780968,11.6883,900,30,0.0024413,0.0032554,0.052114,0.32744,0.31301,0.31263,1.9643,0.087931,0.55181,0.99309,0.044125,0.99316,1.1883,1,0.20811,0.11603,0.097235,0.12108,0.096506,0.11336,0.090227,
0,3,556703344,10.8115,600,24,0.0019939,0.0044328,0.070962,0.44587,0.33015,0.32975,2.0719,0.072107,0.4525,1.2889,0.060741,1.2892,1.5122,1,0.59532,0.19901,0.085546,0.22811,0.093434,0.23406,0.089204,
0,1,3278332924,10.9667,600,24,0.0066776,0.0041382,0.066246,0.41623,0.33185,0.33144,2.0825,0.075939,0.47656,0.98035,0.051906,0.98054,1.2525,1,0.32505,0.1679,0.10871,0.20633,0.11046,0.18216,0.11852,
4,1,4105043626,10.9656,300,17,0.029841,0.079197,0.14256,0.9041,0.76775,0.38798,2.375,0.53042,0.58537,45.5603,0.1429,45.5608,23.3132,1,0.59494,0.089306,0.034274,0.11355,0.044628,0.076029,0.029247,
0,2,4245252064,10.9146,600,24,0.010803,0.003701,0.059247,0.37226,0.31771,0.31732,1.9938,0.078876,0.49498,0.52098,0.098097,0.52118,0.9318,1,0.92919,0.95557,0.25284,0.95816,0.21662,0.92986,0.22727,
0,2,1313805218,11.5891,900,30,0.0018729,0.0031139,0.049848,0.3132,0.28581,0.28545,1.7936,0.075195,0.47189,1.0603,0.06493,1.0607,1.3221,1,0.30112,0.14418,0.10796,0.16039,0.11009,0.14679,0.10693,
0,2,2463690567,11.557,900,30,0.0066255,0.0029239,0.046807,0.2941,0.28975,0.28939,1.8183,0.080092,0.50262,0.5531,0.08606,0.55347,1.1047,1,0.5991,0.40241,0.21385,0.45716,0.2075,0.4084,0.18482,
0,3,2163222186,10.7768,600,24,0.0078442,0.005033,0.08057,0.50624,0.34758,0.34715,2.1812,0.10327,0.64804,1.846,0.063728,1.8469,2.106,1,0.4728,0.11384,0.073421,0.12954,0.07683,0.094147,0.06668,
0,2,222071752,10.0666,300,17,0.0097475,0.0059894,0.095881,0.60244,0.39952,0.39903,2.5072,0.10823,0.67921,1.4312,0.15262,1.4316,2.1546,1,0.73349,0.44889,0.18395,0.47057,0.19386,0.52691,0.209,
0,3,1736232831,10.7497,600,24,0.0073131,0.0040134,0.064248,0.40368,0.32011,0.31972,2.0089,0.081354,0.51054,1.5914,0.071569,1.5916,1.8712,1,0.56847,0.20965,0.086305,0.23274,0.091411,0.20557,0.082086,
0,2,3866427823,10.0591,300,17,0.0066105,0.0055542,0.088914,0.55866,0.39773,0.39724,2.4959,0.12298,0.77177,1.5511,0.088938,1.5513,2.1985,1,0.54426,0.24935,0.10929,0.28633,0.12042,0.2471,0.079159,
0,3,4268569864,11.5645,900,30,0.0040875,0.0043073,0.068953,0.43324,0.31431,0.31393,1.9725,0.068775,0.43159,1.8613,0.078825,1.8615,2.1826,1,0.61428,0.15355,0.090925,0.16378,0.08317,0.14187,0.085827,
0,1,2094938518,11.696,900,30,0.001064,0.0037966,0.060777,0.38187,0.28697,0.28661,1.8008,0.083939,0.52676,1.3935,0.070663,1.3937,1.6895,1,0.35111,0.14892,0.10469,0.15384,0.10409,0.14764,0.10718,
4,1,565512294,11.8392,600,24,0.0020626,0.0094935,0.017089,0.39864,0.40701,0.20568,1.4903,0.17782,0.19624,1.5081,0.06599,1.5083,1.9444,1,0.63549,0.37163,0.16072,0.43055,0.19606,0.36535,0.15185,
0,3,3495133630,10.1419,300,17,0.01684,0.0055554,0.088933,0.55878,0.403,0.40251,2.529,0.086088,0.54025,2.252,0.089081,2.2527,2.783,1,0.68146,0.18707,0.072533,0.20653,0.090106,0.23818,0.070937,
0,3,3812056240,10.1317,300,17,0.004111,0.0048804,0.078127,0.49088,0.35026,0.34983,2.1981,0.11045,0.69313,1.9986,0.072087,1.9992,2.1995,1,0.53951,0.14393,0.068175,0.17463,0.075918,0.19101,0.050833,
0,2,1250465746,11.6715,900,30,0.0017511,0.0037267,0.059658,0.37484,0.30959,0.30921,1.9428,0.069596,0.43675,1.1002,0.057222,1.1004,1.5013,1,0.3286,0.15343,0.10729,0.15088,0.10236,0.18304,0.11217,
0,2,906779486,10.9339,600,24,0.0050087,0.0040084,0.064168,0.40318,0.32899,0.32859,2.0646,0.083892,0.52646,1.3717,0.083023,1.3718,1.8854,1,0.47712,0.2552,0.11673,0.29582,0.11283,0.27743,0.11661,
0,3,2612418119,11.5706,900,30,0.001709,0.003199,0.051211,0.32177,0.30334,0.30297,1.9036,0.087061,0.54635,1.1386,0.039662,1.1387,1.1842,1,0.3907,0.092442,0.072726,0.10281,0.07424,0.11392,0.080473,
0,3,2895728395,11.5035,900,30,0.0017077,0.0040018,0.064062,0.40251,0.31949,0.31909,2.0049,0.081703,0.51273,2.4719,0.093512,2.4722,2.6693,1,0.34903,0.11755,0.083073,0.11707,0.08395,0.13348,0.085807,
0,2,4257680178,10.9215,600,24,0.0084351,0.0040784,0.065288,0.41022,0.33944,0.33902,2.1301,0.099318,0.62327,1.0144,0.088409,1.0148,1.4015,1,0.66191,0.39674,0.16648,0.42828,0.17734,0.41368,0.15432,
0,2,101164014,10.2044,300,17,0.016682,0.007715,0.1235,0.776,0.42546,0.42494,2.67,0.13563,0.85113,2.8025,0.1227,2.8036,3.3372,1,0.43161,0.21639,0.10447,0.19401,0.088189,0.34279,0.10811,
1,1,1412950402,13.1069,300,17,0.0018826,0.019934,0.035714,0.43998,0.71022,0.25349,1.7698,0.36696,0.31674,5.7031,0.045099,5.7033,3.3738,1,0.64518,0.13404,0.058525,0.14573,0.057773,0.090734,0.041369,
4,1,1056515271,12.7765,900,30,0.00081539,0.014375,0.025875,0.40233,0.41982,0.21216,1.452,0.19449,0.21463,1.3128,0.04329,1.3131,1.3644,1,0.45202,0.20833,0.13633,0.20982,0.13579,0.23811,0.15011,
0,3,2308465145,10.2165,300,17,0.0069109,0.0078316,0.12537,0.78774,0.4219,0.42138,2.6476,0.1124,0.70534,3.5485,0.15576,3.5491,4.3058,1,0.86163,0.27862,0.087638,0.37832,0.08702,0.2586,0.073936,
0,3,3362547511,11.0409,600,24,0.002243,0.0040504,0.06484,0.4074,0.29865,0.29828,1.8741,0.075152,0.47161,2.7391,0.099226,2.7395,2.878,1,0.5648,0.15933,0.077599,0.18582,0.073211,0.16803,0.077466,
0,3,1818881371,11.0104,600,24,0.0039987,0.0041887,0.067055,0.42132,0.30611,0.30574,1.921,0.082474,0.51757,1.336,0.060225,1.3362,1.5326,1,0.63369,0.22285,0.095348,0.21698,0.087152,0.25987,0.078706,
0,2,957035399,11.7648,900,30,0.0026184,0.0036686,0.058728,0.369,0.2962,0.29584,1.8588,0.078533,0.49283,1.65,0.081619,1.6505,2.0172,1,0.38667,0.1496,0.11929,0.16783,0.10851,0.17973,0.13799,
0,2,1458824621,11.7031,900,30,0.0070358,0.0032683,0.05232,0.32874,0.29112,0.29076,1.8269,0.11655,0.7314,1.2746,0.057328,1.2747,1.6147,1,0.26378,0.11927,0.096498,0.14364,0.10296,0.10684,0.082332,
1,1,3243394324,13.0619,300,17,0.012972,0.034793,0.062338,0.39628,0.70581,0.25192,1.5346,0.37414,0.32294,1.1257,0.13071,1.1259,1.7297,1,0.9095,0.1225,0.051475,0.16915,0.044831,0.13626,0.039889,
1,1,3734580385,13.1202,300,17,0.0015071,0.061847,0.11081,0.56659,0.88242,0.31495,1.8536,0.53282,0.45991,9.5376,0.097263,9.5377,6.2732,1,0.69546,0.1408,0.056857,0.14296,0.054032,0.11861,0.051137,
0,2,2936728158,11.0337,600,24,0.0064012,0.0046791,0.074904,0.47064,0.32979,0.32938,2.0696,0.091504,0.57423,1.4784,0.11778,1.4785,2.0276,1,0.7124,0.3625,0.14789,0.38951,0.14454,0.44361,0.17666,
4,2,3024780336,11.0438,300,17,0.0012653,0.027979,0.050364,0.70361,0.55709,0.28153,1.8729,0.27374,0.30209,4.8968,0.12074,4.8971,5.7657,1,0.93814,0.55868,0.18403,0.69698,0.17784,0.52964,0.13486,
1,1,503689315,13.9759,600,24,0.00095533,0.022852,0.040943,0.43751,0.59354,0.21184,1.4793,0.31365,0.27073,13.5685,0.098777,13.5691,7.5546,1,0.65815,0.15949,0.055937,0.17641,0.062649,0.19436,0.06615,
0,3,1490614191,10.9719,600,24,0.0027477,0.0045877,0.073441,0.46145,0.33657,0.33616,2.1121,0.077418,0.48583,1.594,0.073294,1.5945,1.8135,1,0.56389,0.22943,0.092175,0.23024,0.088108,0.22295,0.085484,
0,3,3627368130,11.6429,900,30,0.0016979,0.0029076,0.046546,0.29246,0.28114,0.2808,1.7643,0.071689,0.44989,1.4593,0.066468,1.4596,1.7183,1,0.52204,0.15304,0.089474,0.17764,0.093963,0.19541,0.096125,
0,3,1711733115,11.6698,900,30,0.0013514,0.0041626,0.066637,0.41869,0.30063,0.30026,1.8866,0.073081,0.45862,1.5388,0.066168,1.5391,1.8758,1,0.53511,0.13883,0.096651,0.1311,0.079677,0.12733,0.082406,
0,3,3147871988,10.1654,300,17,0.0042259,0.0053454,0.085572,0.53766,0.35674,0.3563,2.2387,0.092914,0.58308,2.1913,0.08405,2.1922,2.5805,1,0.48573,0.17811,0.089163,0.18542,0.093451,0.21664,0.11655,
0,3,1813478351,10.2538,300,17,0.015508,0.0057568,0.092157,0.57904,0.37945,0.37898,2.3812,0.095975,0.60229,1.8923,0.078023,1.8926,1.8762,1,0.73765,0.21714,0.090372,0.22359,0.088471,0.2366,0.072125,
0,2,3726163790,11.7809,900,30,0.0026947,0.0042872,0.068631,0.43122,0.33146,0.33105,2.0801,0.14263,0.89508,1.0768,0.059585,1.0771,1.3183,1,0.30581,0.16216,0.1156,0.18749,0.10971,0.15568,0.093797,
1,1,2899541019,13.9893,600,24,0.0028251,0.023616,0.042311,0.60051,0.6081,0.21704,1.5694,0.28537,0.24631,9.1731,0.058984,9.1732,4.8621,1,0.51675,0.11413,0.074979,0.12477,0.068697,0.12445,0.061759,
1,1,2373813180,14.0097,600,24,0.016702,0.033114,0.059328,0.45673,0.69385,0.24765,1.5976,0.42604,0.36774,11.5228,0.08523,11.5231,6.5059,1,0.67958,0.1695,0.065441,0.2027,0.071224,0.20465,0.071786,
4,2,2546875471,12.0089,600,24,0.029763,0.034658,0.062385,0.55644,0.55007,0.27798,1.6771,0.2335,0.25768,13.5441,0.12669,13.5446,10.0109,1,0.41576,0.12444,0.073657,0.13512,0.069336,0.1216,0.067313,
0,3,2739873827,11.8352,900,30,0.0066838,0.0037585,0.060167,0.37804,0.31688,0.31649,1.9885,0.094132,0.59072,1.3113,0.053362,1.3114,1.6391,1,0.45933,0.1263,0.083895,0.14516,0.080708,0.13413,0.080952,
0,3,1495373419,10.9737,600,24,0.0025922,0.0039624,0.063432,0.39856,0.31333,0.31295,1.9663,0.12653,0.79403,1.8623,0.070987,1.8632,2.0532,1,0.53699,0.16182,0.078287,0.18221,0.086274,0.1668,0.056183,
1,1,264726432,13.2601,300,17,0.0072072,0.010223,0.018317,0.35431,0.57281,0.20445,1.5408,0.21956,0.18951,3.6458,0.018335,3.6461,1.7169,1,0.38416,0.12356,0.073462,0.15601,0.090079,0.15317,0.081479,
0,3,2540773165,11.0001,600,24,0.0049039,0.0041153,0.06588,0.41394,0.33464,0.33423,2.1001,0.078216,0.49084,1.3543,0.072271,1.3546,1.6095,1,0.64462,0.30326,0.102,0.30461,0.09855,0.3281,0.088516,
1,1,3067759489,13.2343,300,17,0.01034,0.069921,0.12527,0.91216,0.96419,0.34414,2.1972,0.53365,0.46062,15.135,0.13035,15.1352,9.4172,1,0.70739,0.14929,0.047702,0.25654,0.058727,0.15992,0.04547,
1,1,1787506670,14.8575,900,30,0.0010845,0.0098286,0.01761,0.24583,0.45323,0.16177,1.179,0.18191,0.15702,1.343,0.02958,1.3433,1.1175,1,0.73413,0.15276,0.05977,0.14963,0.05874,0.17979,0.066104,
0,3,1340270618,10.4348,300,17,0.010452,0.0051049,0.081722,0.51347,0.35291,0.35248,2.2147,0.10512,0.65971,2.1595,0.078271,2.16,2.2474,1,0.50832,0.14111,0.084284,0.165,0.078553,0.17601,0.07172,
1,1,552589091,14.8039,900,30,0.011291,0.043901,0.078655,0.34159,0.68681,0.24514,1.4306,0.48238,0.41636,11.813,0.10714,11.8131,7.6597,1,0.79458,0.29756,0.10615,0.27024,0.094165,0.26915,0.10845,
1,1,134793531,14.7938,900,30,0.0020138,0.010989,0.019689,0.27457,0.47683,0.17019,1.1831,0.25531,0.22037,3.1667,0.015657,3.1669,1.5126,1,0.48294,0.55628,0.26654,0.56675,0.24789,0.53735,0.26025,
4,2,770202774,12.7629,900,30,0.024274,0.047433,0.085381,0.3589,0.55373,0.27983,1.5844,0.46123,0.50901,6.2579,0.067932,6.2581,5.1134,1,0.58096,0.16466,0.082551,0.16101,0.081695,0.2041,0.089721,
1,1,1759630250,13.3609,300,17,0.0063062,0.052903,0.094784,0.59082,0.79059,0.28217,1.765,0.44951,0.38799,17.1154,0.092889,17.1157,8.1234,1,0.46082,0.17865,0.088234,0.17983,0.081972,0.17251,0.084016,
0,3,1178477319,11.8535,900,30,0.0059472,0.0036157,0.057881,0.36368,0.29878,0.29841,1.875,0.073925,0.46392,1.002,0.080856,1.0021,1.3887,1,0.53317,0.21177,0.12433,0.23526,0.12623,0.17599,0.10213,
0,3,4207933220,11.8789,900,30,0.0039542,0.0041856,0.067004,0.421,0.31849,0.3181,1.9987,0.11678,0.73284,1.2647,0.061756,1.265,1.3843,1,0.43906,0.14126,0.096371,0.16308,0.10303,0.14087,0.087739,
1,2,3363648179,13.3694,300,17,0.0026293,0.024608,0.04409,0.49012,0.78039,0.27853,2.0248,0.32064,0.27676,6.9909,0.03604,6.9911,3.6231,1,0.55462,0.19021,0.079149,0.20735,0.069164,0.18762,0.08215,
1,1,796392138,14.2157,600,24,0.0096658,0.011868,0.021263,0.36872,0.5118,0.18267,1.3702,0.1854,0.16003,5.2528,0.036494,5.253,2.9638,1,0.66979,0.38762,0.1386,0.4356,0.15948,0.40473,0.13202,
1,1,3730779474,14.1477,600,24,0.0016714,0.010734,0.019231,0.31509,0.50795,0.1813,1.2931,0.20955,0.18087,2.0372,0.059976,2.0376,1.8392,1,0.75545,0.13787,0.057231,0.13841,0.05846,0.13093,0.054105,
0,3,4150842346,11.1223,600,24,0.006011,0.0047655,0.076288,0.47933,0.33907,0.33866,2.1278,0.094215,0.59125,2.3181,0.099231,2.3189,2.5401,1,0.67021,0.19446,0.089916,0.2165,0.08785,0.23485,0.09104,
4,3,2078347004,11.1416,300,17,0.01485,0.059011,0.10622,1.1726,0.69801,0.35274,2.2768,0.39479,0.43568,6.7827,0.1554,6.7831,6.3916,1,0.81654,0.39101,0.12539,0.47053,0.10508,0.44184,0.11285,
1,2,3952742655,13.2396,300,17,0.0033177,0.019373,0.03471,0.49712,0.64171,0.22904,1.6627,0.22825,0.19702,4.8308,0.02766,4.8311,2.656,1,0.59397,0.24443,0.09451,0.19758,0.09591,0.33448,0.097431,
1,2,40692107,13.2473,300,17,0.021729,0.038876,0.069652,0.52285,0.72695,0.25946,1.653,0.42454,0.36644,8.7786,0.075543,8.7788,5.7523,1,0.81503,0.4162,0.1423,0.50882,0.15207,0.56615,0.17477,
1,1,871822997,13.2984,300,17,0.004907,0.023174,0.04152,0.46032,0.68489,0.24445,1.7036,0.29735,0.25666,6.4174,0.031784,6.4176,2.9862,1,0.43596,0.16521,0.088659,0.20982,0.080886,0.20079,0.084667,
1,1,3442238526,14.1747,600,24,0.0018938,0.011817,0.021172,0.33141,0.46851,0.16722,1.287,0.17779,0.15346,2.6152,0.027585,2.6153,1.7676,1,0.80874,0.22768,0.078857,0.25251,0.085858,0.28335,0.079702,
1,1,584807720,13.329,300,17,0.0083468,0.023333,0.041805,0.73336,0.75031,0.2678,2.0402,0.29745,0.25675,2.0413,0.038194,2.0418,1.546,1,0.65031,0.10992,0.047081,0.12149,0.048973,0.11624,0.04078,
0,3,2068400956,11.8719,900,30,0.0026808,0.0041299,0.066113,0.4154,0.3326,0.33219,2.0872,0.11935,0.74896,1.2117,0.060933,1.212,1.4149,1,0.53959,0.1591,0.10602,0.17101,0.10007,0.17714,0.12495,
1,2,1447059936,14.1379,600,24,0.0032337,0.062538,0.11205,0.53526,0.7781,0.27772,1.6375,0.43117,0.37217,14.4616,0.1233,14.4617,9.3375,1,0.64635,0.19676,0.091961,0.23206,0.090276,0.20024,0.06929,
1,1,665940805,14.9197,900,30,0.0020402,0.012777,0.022891,0.24875,0.50304,0.17955,1.2227,0.2721,0.23487,1.7674,0.01905,1.7675,1.2189,1,0.58649,0.10372,0.046552,0.11239,0.045258,0.11175,0.041389,
1,1,3528029725,14.8629,900,30,0.0070538,0.035174,0.06302,0.34619,0.59618,0.21279,1.3182,0.44907,0.38761,10.0474,0.082713,10.0476,6.0982,1,0.50518,0.093672,0.050151,0.10001,0.047521,0.10058,0.061816,
4,3,924039574,12.2392,600,24,0.0071088,0.03495,0.062911,0.40166,0.49263,0.24895,1.5375,0.50575,0.55814,19.0625,0.060973,19.0627,9.5149,1,0.69665,0.10204,0.041164,0.11501,0.040272,0.10434,0.041931,
1,2,2649571788,14.1687,600,24,0.0017775,0.024698,0.044251,0.44587,0.6337,0.22618,1.5148,0.31691,0.27354,6.5861,0.045957,6.5862,3.6802,1,0.45289,0.12911,0.068957,0.13088,0.060024,0.1326,0.066539,
1,2,1680409065,14.2078,600,24,0.0025656,0.020607,0.036921,0.28898,0.56446,0.20146,1.335,0.26937,0.23251,6.53,0.045675,6.5302,3.6072,1,0.53344,0.1457,0.065169,0.14281,0.061113,0.15685,0.074721,
1,1,3746316600,14.2168,600,24,0.019117,0.05979,0.10712,0.41953,0.75011,0.26773,1.5585,0.44666,0.38553,14.3089,0.097233,14.309,7.8031,1,0.54172,0.15064,0.099008,0.17386,0.092789,0.1622,0.099337,
1,1,1444183424,14.3178,600,24,0.0019368,0.011018,0.019741,0.35168,0.56993,0.20342,1.4516,0.25749,0.22225,2.6541,0.017434,2.6545,1.3356,1,0.55412,0.13417,0.076667,0.14331,0.073196,0.1679,0.087465,
1,1,1750971802,15.1089,900,30,0.0030528,0.0097421,0.017455,0.3907,0.49902,0.17811,1.2898,0.23601,0.20371,4.5837,0.023793,4.5838,2.2384,1,0.47399,0.24594,0.11889,0.2303,0.11395,0.24365,0.12851,
1,1,2459951148,13.4831,300,17,0.0062833,0.019462,0.034869,0.77278,0.67439,0.2407,1.7696,0.18222,0.15728,3.4547,0.097264,3.4548,3.6658,1,0.86041,0.14922,0.073349,0.17543,0.059001,0.19131,0.060311,
1,2,3793801270,13.3433,300,17,0.0063031,0.018655,0.033423,0.30825,0.59378,0.21193,1.3941,0.24944,0.2153,6.0174,0.033966,6.0177,3.1037,1,0.6356,0.18943,0.083122,0.2821,0.08601,0.21323,0.077881,
1,2,1905193242,13.3536,300,17,0.0057251,0.019319,0.034614,0.53507,0.66257,0.23648,1.7195,0.27506,0.23742,8.182,0.059168,8.1824,4.7591,1,0.63358,0.18987,0.068614,0.23885,0.068779,0.20061,0.075431,
1,2,1517843581,14.9346,900,30,0.003299,0.016106,0.028856,0.33783,0.53782,0.19196,1.331,0.2412,0.20819,6.1735,0.03894,6.1736,3.5303,1,0.51952,0.13053,0.059599,0.14406,0.070636,0.13359,0.063531,
4,3,1742438063,12.9215,900,30,0.0006364,0.0071306,0.012835,0.26709,0.35047,0.17711,1.3082,0.15601,0.17217,4.7716,0.023779,4.7717,2.7597,1,0.53146,0.073523,0.046221,0.077438,0.043605,0.084613,0.049608,
1,2,3100370052,14.8764,900,30,0.0043671,0.0075075,0.013451,0.22541,0.41624,0.14857,1.1051,0.13805,0.11916,3.4817,0.024053,3.4819,2.0666,1,0.65084,0.26184,0.12342,0.26037,0.10995,0.25663,0.12132,
1,2,1096713121,14.7866,900,30,0.0069881,0.053174,0.09527,0.5391,0.72536,0.2589,1.6486,0.44538,0.38443,9.922,0.068416,9.9221,5.5322,1,0.67826,0.21464,0.083095,0.20938,0.079507,0.23561,0.099419,
1,1,3012848894,14.9801,900,30,0.012909,0.041276,0.073953,0.34654,0.60612,0.21634,1.2872,0.58771,0.50728,7.2008,0.056758,7.2012,4.0965,1,0.62985,0.11753,0.057151,0.13854,0.05927,0.13208,0.055666,
1,2,1168159618,13.4584,300,17,0.0037118,0.047765,0.08558,0.71371,0.77722,0.2774,1.8737,0.43371,0.37436,5.4454,0.065638,5.4456,3.9065,1,0.83469,0.27442,0.1184,0.33085,0.12696,0.23775,0.097375,
1,1,3828579580,14.3141,600,24,0.0084526,0.036538,0.065464,0.48521,0.63269,0.22582,1.4067,0.32317,0.27895,10.5327,0.064553,10.5331,5.645,1,0.63051,0.23806,0.10222,0.24162,0.091213,0.23711,0.10558,
1,1,1833353765,15.1177,900,30,0.0011629,0.019894,0.035644,0.27845,0.55478,0.19801,1.2383,0.32543,0.2809,8.3396,0.053677,8.3398,4.1202,1,0.56761,0.22054,0.12126,0.24158,0.12731,0.26686,0.14468,
1,3,2725344510,13.4027,300,17,0.0091867,0.027643,0.049527,0.2879,0.55543,0.19824,1.2477,0.35229,0.30408,7.0053,0.049811,7.0059,3.6536,1,0.81492,0.29638,0.12326,0.40252,0.10378,0.36739,0.11028,
1,2,3496380797,14.1839,600,24,0.0041986,0.02577,0.046172,0.31962,0.5954,0.21251,1.3892,0.36354,0.31379,9.4389,0.05586,9.4391,5.1056,1,0.51643,0.16115,0.074789,0.17992,0.074853,0.1773,0.064821,
1,2,1354638180,14.2685,600,24,0.0079917,0.019652,0.035209,0.45719,0.59878,0.21371,1.5751,0.23122,0.19958,3.2261,0.072486,3.2262,2.6557,1,0.66118,0.16453,0.070455,0.16636,0.068776,0.17715,0.070063,
0,1,1413627217,10.8007,300,17,0.0055877,0.0049222,0.078797,0.4951,0.42334,0.42282,2.6567,0.13906,0.87264,2.038,0.12228,2.0394,3.1553,1,0.50786,0.24243,0.12447,0.23462,0.12477,0.23786,0.12477,
